gvkey,fyear,datadate,at,ceq,csho,prcc_f,dlc,dltt,dvt,dvc,oibdp,sale,ppent,xad,xrd,fyr,exchg,permno,linktype,linkprim,linkdt,linkenddt,hexcd,mve,market_value_of_assets,market_debt_ratio,ln_market_value_of_assets,profits_to_sales,tangible_assets,market_to_book_assets,advertising_to_sales,rd_to_sales,rd_positive,firm_age,ln_firm_age,prev_year_dvt,prev_year_dvc
001230,1990,1990-12-31,1021.404,279.833,13.179,17.5,61.365,281.759,8.673,2.656,86.914,1046.965,700.378,32.351,0.0,12,11.0,28804.0,LU,P,1966-01-31,,1.0,230.6325,972.2034999999998,0.35293433936413526,6.747046328131367,0.13140222380547648,0.613795154878014,0.9742183165060205,0.02923504452084313,0.0,0.0,24,3.1780538303479458,3.126,3.126
001230,1991,1991-12-31,1211.628,284.447,13.231,21.75,22.317,499.971,9.314,2.643,98.673,1104.031,819.787,32.021,0.0,12,11.0,28804.0,LU,P,1966-01-31,,1.0,287.77425,1214.95525,0.4298824997875436,6.879565144687162,0.08301519152980281,0.6857012504356749,0.9518305195593515,0.03089979130152393,0.0,0.0,25,3.2188758248682006,8.673,2.656
001230,1992,1992-12-31,1208.358,196.724,13.329,16.5,68.44,487.847,8.686,1.998,2.98,1115.378,790.91,34.179,0.0,12,11.0,28804.0,LU,P,1966-01-31,,1.0,219.9285,1231.5625,0.45169205785333677,7.10246252382064,0.08937520776137627,0.6765995833704735,1.0027460986375356,0.02900371456960901,0.0,0.0,26,3.258096538021482,9.314,2.643
001230,1993,1993-12-31,1134.954,166.833,13.342,14.125,55.575,525.418,2.525,0.0,69.106,1128.329,690.606,17.046,0.0,12,11.0,28804.0,LU,P,1966-01-31,,1.0,188.45575,1156.57675,0.5023384742949398,7.116038967389323,0.002671739984113009,0.6545328453984663,1.0192033321250822,0.03064342312650958,0.0,0.0,27,3.295836866004329,8.686,1.998
001230,2014,2014-12-31,6181.0,2127.0,131.481,59.76,117.0,686.0,68.0,68.0,1226.0,5368.0,4299.0,49.0,0.0,12,11.0,28804.0,LU,P,1966-01-31,,1.0,7857.30456,11911.30456,0.06741494988689971,9.088499692456146,0.1845286059629331,0.6668379582048647,1.516425834189791,0.0056406124093473006,0.0,0.0,48,3.871201010907891,28.0,28.0
001230,2015,2015-12-31,6533.0,2411.0,125.175,80.51,115.0,571.0,102.0,102.0,1650.0,5598.0,4802.0,55.0,0.0,12,11.0,28804.0,LU,P,1966-01-31,,1.0,10077.83925,14199.83925,0.0483104060491389,9.385243191195512,0.22839046199701937,0.695518524510597,1.9270837340236209,0.00912816691505216,0.0,0.0,49,3.8918202981106265,68.0,68.0
001230,2016,2016-12-31,9962.0,2931.0,123.328,88.73,319.0,2645.0,136.0,136.0,1829.0,5931.0,5666.0,61.0,0.0,12,11.0,28804.0,LU,P,1966-01-31,,1.0,10942.893440000002,17973.89344,0.16490584023402333,9.56098592310274,0.2947481243301179,0.7350375019133629,2.1735556788611667,0.009824937477670596,0.0,0.0,50,3.912023005428146,102.0,102.0
001230,2017,2017-12-31,10740.0,3721.0,123.061,73.51,307.0,2262.0,148.0,148.0,1750.0,7933.0,6284.0,91.0,0.0,12,11.0,28804.0,LU,P,1966-01-31,,1.0,9046.21411,16065.21411,0.15991072278338903,9.796675619637265,0.30837969988197605,0.5687612929130696,1.8042454768118852,0.010284943517113471,0.0,0.0,51,3.9318256327243257,136.0,136.0
001230,2018,2018-12-31,10912.0,3751.0,123.194,60.85,486.0,1617.0,158.0,158.0,1173.0,8264.0,6781.0,79.0,0.0,12,11.0,28804.0,LU,P,1966-01-31,,1.0,7496.3549,14657.3549,0.14347745649523708,9.684411599192238,0.22059750409681078,0.5851024208566108,1.4958299916201119,0.011471070213034161,0.0,0.0,52,3.9512437185814275,148.0,148.0
001230,2019,2019-12-31,12993.0,4331.0,123.0,67.75,504.0,2703.0,173.0,173.0,1530.0,8781.0,8613.0,72.0,0.0,12,11.0,28804.0,LU,P,1966-01-31,,1.0,8333.25,16995.25,0.18869978376311028,9.592697529420448,0.14194094869312682,0.6214259530791789,1.3432326704545454,0.009559535333978703,0.0,0.0,53,3.970291913552122,158.0,158.0
001230,2020,2020-12-31,14046.0,2988.0,124.218,52.0,1428.0,3625.0,45.0,45.0,-1284.0,3566.0,7611.0,41.0,0.0,12,11.0,28804.0,LU,P,1966-01-31,,1.0,6459.336,17517.336,0.2884571032947019,9.740689172230907,0.1742398360095661,0.6628954052181945,1.3080312475948588,0.008199521694567818,0.0,0.0,54,3.9889840465642745,173.0,173.0
001239,1987,1987-09-30,271.825,132.937,13.92,24.125,19.615,23.644,3.233,3.233,42.183,514.491,50.615,91.37,0.0,9,11.0,42083.0,LC,P,1965-06-11,2011-05-10,1.0,335.82,474.70799999999997,0.09112759843946173,5.745535235878706,0.07746551664733378,0.17359555988794337,1.3734445117720928,0.16522148591379449,0.0,0.0,22,3.091042453358316,2.498,2.498
001239,1988,1988-09-30,303.348,134.69,13.048,36.5,12.029,44.787,3.826,3.826,50.695,604.708,63.809,113.46,0.0,9,11.0,42083.0,LC,P,1965-06-11,2011-05-10,1.0,476.252,644.9100000000001,0.0880991146051387,6.162699878164371,0.08198977241584401,0.18620435942242253,1.7463735859468408,0.17759299968318204,0.0,0.0,23,3.1354942159291497,3.233,3.233
001239,1990,1990-09-30,436.547,230.868,28.5,20.75,5.084,60.728,5.184,5.184,68.803,795.825,81.772,141.47,0.0,9,11.0,42083.0,LC,P,1965-06-11,2011-05-10,1.0,591.375,797.0540000000001,0.08256906056553256,6.723077348118147,0.08365182775375712,0.2129935026970977,2.29273162498759,0.18298445301196758,0.0,0.0,25,3.2188758248682006,4.515,4.515
001239,1991,1991-09-30,574.413,249.431,28.239,23.5,15.703,97.819,6.093,6.093,61.277,873.719,114.91,146.064,0.0,9,11.0,42083.0,LC,P,1965-06-11,2011-05-10,1.0,663.6165,988.5985,0.11483124847953947,6.680922430572803,0.08645493670090786,0.1873154551514499,1.8258148607137377,0.17776521220117486,0.0,0.0,26,3.258096538021482,5.184,5.184
001239,1992,1992-09-30,610.4,286.222,28.547,23.875,35.443,84.549,6.665,6.665,84.959,1091.286,121.703,168.216,0.0,9,11.0,42083.0,LC,P,1965-06-11,2011-05-10,1.0,681.559625,1005.737625,0.11930745854317622,6.89628828357452,0.07013353263463425,0.20004770087027973,1.7210587155931358,0.16717502995814443,0.0,0.0,27,3.295836866004329,6.093,6.093
001239,1993,1993-09-30,593.046,298.857,28.365,22.625,25.581,80.184,7.893,7.893,88.694,1147.99,124.449,172.826,0.0,9,11.0,42083.0,LC,P,1965-06-11,2011-05-10,1.0,641.758125,935.9471249999999,0.11300317846480912,6.91347650650364,0.0778521854032765,0.19938237221494104,1.647669765727392,0.15414474299129652,0.0,0.0,28,3.332204510175204,6.665,6.665
001239,1994,1994-09-30,610.208,326.97,27.68,23.375,32.819,42.976,7.708,7.708,94.163,1216.119,132.881,178.48,0.0,9,11.0,42083.0,LC,P,1965-06-11,2011-05-10,1.0,647.02,930.2579999999999,0.08147739659320319,6.841558984497334,0.077260254880269,0.2098471282160237,1.5782032506753267,0.15054660754884625,0.0,0.0,29,3.367295829986474,7.893,7.893
001239,1995,1995-09-30,815.086,370.903,27.729,30.5,1.389,183.094,8.59,8.59,111.486,1358.219,157.791,188.0,0.0,9,11.0,42083.0,LC,P,1965-06-11,2011-05-10,1.0,845.7345,1289.9175,0.14301922409766515,6.835461967028507,0.07742910027719327,0.21776345115108292,1.5244932875347421,0.14676195339436354,0.0,0.0,30,3.4011973816621555,7.708,7.708
001239,1996,1996-09-30,909.266,425.096,27.815,43.375,3.65,161.548,9.724,9.724,138.241,1590.409,175.92,,0.0,9,11.0,42083.0,LC,P,1965-06-11,2011-05-10,1.0,1206.475625,1690.645625,0.09771296690280673,7.1623335418222345,0.08208249185146137,0.1935881612492424,1.5825538654816793,0.13841655874347214,0.0,0.0,31,3.4339872044851463,8.59,8.59
001240,1997,1998-01-31,5218.59,2419.456,245.736,47.75,96.119,1130.607,157.976,157.976,1220.447,14689.511,3383.373,44.018,0.0,1,11.0,50032.0,LU,P,1970-02-10,2006-06-30,1.0,11733.894,14533.028,0.08440952566801632,9.327391139589754,0.08303126486661008,0.6479062103031137,2.384441164349378,0.0025220884163802046,0.0,0.0,27,3.295836866004329,150.914,150.914
001240,1998,1999-01-31,6233.968,2810.454,245.697,61.0,18.338,1684.534,167.034,167.034,1372.953,16005.115,3974.013,48.7,0.0,1,11.0,50032.0,LU,P,1970-02-10,2006-06-30,1.0,14987.517,18411.031,0.09249194138014324,9.584179131274007,0.0830828881914449,0.6483308709823918,2.784857212388787,0.002996559926331108,0.0,0.0,28,3.332204510175204,157.976,157.976
001240,1999,2000-01-31,15700.914,5701.526,423.715,30.5,641.796,4992.148,298.0,298.0,2585.106,37478.079,8912.479,583.0,0.0,1,11.0,50032.0,LU,P,1970-02-10,2006-06-30,1.0,12923.307499999999,22922.6955,0.2457801701374954,9.820705274831793,0.08578213902243127,0.637477285735185,2.9533406331248413,0.0030427772621440087,0.0,0.0,29,3.367295829986474,167.034,167.034
001240,2000,2001-01-31,16078.0,5694.0,405.0,28.35,82.0,5942.0,317.0,317.0,2834.0,36762.0,9622.0,550.0,0.0,1,11.0,50032.0,LU,P,1970-02-10,2006-06-30,1.0,11481.75,21865.75,0.2754993540125539,10.039882768625827,0.06897648089167005,0.5676407755624927,1.459959305553804,0.015555759941698187,0.0,0.0,30,3.4011973816621555,298.0,298.0
001240,2001,2002-01-31,15967.0,5915.0,407.0,28.75,137.0,5336.0,309.0,309.0,2813.0,37931.0,9282.0,537.0,0.0,1,11.0,50032.0,LU,P,1970-02-10,2006-06-30,1.0,11701.25,21753.25,0.2515945893142404,9.992676764653664,0.07709047385887602,0.598457519591989,1.359979475059087,0.014961101137043686,0.0,0.0,31,3.4339872044851463,317.0,317.0
001240,2002,2003-01-31,15211.0,5197.0,372.0,21.5,119.0,5257.0,298.0,298.0,2755.0,35626.0,9029.0,527.0,0.0,1,11.0,50032.0,LU,P,1970-02-10,2006-06-30,1.0,7998.0,18012.0,0.2984676882078614,9.98751845064134,0.07416097650997865,0.5813239807102148,1.3623880503538548,0.01415728559753236,0.0,0.0,32,3.4657359027997265,309.0,309.0
001240,2003,2004-01-31,15394.0,5381.0,368.0,23.36,520.0,4804.0,279.0,279.0,2241.0,35436.0,9145.0,472.0,0.0,1,11.0,50032.0,LU,P,1970-02-10,2006-06-30,1.0,8596.48,18609.48,0.2860907451470971,9.798793481421463,0.07733116263403132,0.5935835908224312,1.1841430543685492,0.014792567226183124,0.0,0.0,33,3.4965075614664802,298.0,298.0
001240,2004,2005-01-31,18311.0,5421.0,368.0,22.88,238.0,6649.0,279.0,279.0,2619.0,39897.0,10472.0,579.0,0.0,1,11.0,50032.0,LU,P,1970-02-10,2006-06-30,1.0,8419.84,21309.84,0.32318403141459534,9.831426407279228,0.06324077209617339,0.5940626218007016,1.2088787839417954,0.013319787786431878,0.0,0.0,34,3.5263605246161616,279.0,279.0
001240,2005,2006-01-31,17871.0,5707.0,370.0,25.15,51.0,6278.0,280.0,280.0,2385.0,40358.0,9903.0,534.0,0.0,1,11.0,50032.0,LU,P,1970-02-10,2006-06-30,1.0,9305.5,21469.5,0.29479028389110135,9.96692421685237,0.06564403338596887,0.5718966741303042,1.1637725957074982,0.01451236935107903,0.0,0.0,35,3.5553480614894135,279.0,279.0
001246,2003,2003-09-30,6639.507,1635.452,147.04,7.31,1455.703,1982.558,23.194,23.194,367.051,4710.912,281.175,4.18,0.0,9,11.0,48514.0,LU,P,1969-06-16,2008-10-31,1.0,1074.8624,6078.917399999999,0.5656041649784549,8.712437877039616,0.08578743209220835,0.046735648542830736,0.9390391893975514,0.0010958048282527898,0.0,0.0,34,3.5263605246161616,22.92,22.92
001246,2004,2004-09-30,4518.413,1687.718,142.759,12.02,502.964,1164.725,23.476,23.476,303.478,4613.551,242.805,3.518,0.0,9,11.0,48514.0,LU,P,1969-06-16,2008-10-31,1.0,1715.9631799999997,4546.658179999999,0.36679445297556984,8.712581899895262,0.07791506188186066,0.042348776799241275,0.9155675865693039,0.0008873016519943483,0.0,0.0,35,3.5553480614894135,23.194,23.194
001246,2005,2005-09-30,3831.819,1570.344,135.75,9.98,317.603,953.463,22.393,22.393,249.684,4377.305,245.923,2.016,0.0,9,11.0,48514.0,LU,P,1969-06-16,2008-10-31,1.0,1354.785,3616.26,0.3514863422430909,8.422147776158686,0.06577969984508679,0.05373678767301706,1.006251128438237,0.0007625362762869641,0.0,0.0,36,3.58351893845611,23.476,23.476
001246,2006,2006-09-30,3231.699,1686.133,128.929,13.44,154.458,657.583,21.009,21.009,263.3,4228.249,227.701,2.116,0.0,9,11.0,48514.0,LU,P,1969-06-16,2008-10-31,1.0,1732.80576,3278.37176,0.24769643574528594,8.193195621582062,0.05704057633635307,0.0641791796533187,0.9437449942181507,0.0004605573520693669,0.0,0.0,37,3.6109179126442243,22.393,22.393
001246,2007,2007-09-30,3278.081,1710.814,117.57,12.85,67.875,757.533,19.894,19.894,271.572,4168.344,226.27,2.981,0.0,9,11.0,48514.0,LU,P,1969-06-16,2008-10-31,1.0,1510.7744999999998,3078.0415,0.26816012714578413,8.095102163489507,0.06227164010444986,0.07045860397270909,1.0144421742247653,0.0005004435642271778,0.0,0.0,38,3.6375861597263857,21.009,21.009
001246,2008,2008-09-30,2966.334,1407.991,95.0,17.01,64.144,737.622,,,282.808,4166.553,193.385,,0.0,9,11.0,48514.0,LU,P,1969-06-16,2008-10-31,1.0,1615.95,3174.2929999999997,0.25258096842351985,8.03204879708896,0.06515105279218798,0.06902514001331876,0.938976645177468,0.0007151521083672556,0.0,0.0,39,3.6635616461296463,19.894,19.894
001281,1993,1993-12-31,324.638,195.161,25.964,18.125,0.839,51.758,4.023,1.843,44.109,280.031,51.898,3.642,6.694,12,11.0,44740.0,LU,C,1967-07-27,2003-07-31,1.0,470.59749999999997,600.0745,0.087650783361066,6.217934559610329,0.14015088862259278,0.14539520831507363,1.2932135841741381,0.007568060220425661,0.01573022329490793,1.0,26,3.258096538021482,6.139,2.114
001281,1994,1994-12-31,357.716,224.181,26.107,23.875,0.154,44.91,4.431,4.431,56.791,331.352,56.86,,9.378,12,11.0,44740.0,LU,C,1967-07-27,2003-07-31,1.0,623.304625,756.839625,0.059542336991142614,6.397053814174771,0.15751470372923,0.1598642179905002,1.8484419568873638,0.013005702940031639,0.02390449628791098,1.0,27,3.295836866004329,4.023,1.843
001318,2001,2001-12-31,12609.0,5565.4,310.53,61.73,51.6,3861.5,414.6,414.5,2839.1,7598.9,6781.3,260.8,0.0,12,11.0,41443.0,LU,P,1965-01-18,2007-11-30,1.0,19169.0169,26212.6169,0.14928307291592852,10.189757572260538,0.37083628130748547,0.5375964537842719,2.1859332211459535,0.03762558369888212,0.0,0.0,36,3.58351893845611,404.5,404.4
001318,2002,2002-12-31,16389.1,5997.7,311.183,51.0,495.3,6145.5,426.7,426.6,3033.1,7983.4,7708.7,144.1,0.0,12,11.0,41443.0,LU,P,1965-01-18,2007-11-30,1.0,15870.332999999999,26261.732999999997,0.2528698315530053,10.17399613490457,0.37361986603324165,0.5378142596558014,2.0788815052740106,0.03432075695166406,0.0,0.0,37,3.6109179126442243,414.6,414.5
001318,2003,2003-12-31,16661.1,7021.8,312.644,46.58,277.2,5581.2,442.9,442.8,3164.7,7979.9,7620.8,200.3,0.0,12,11.0,41443.0,LU,P,1965-01-18,2007-11-30,1.0,14562.95752,24202.25752,0.24206006382498818,10.175868139586369,0.3799258461307213,0.4703552971182066,1.6023901861603138,0.0180499536538317,0.0,0.0,38,3.6375861597263857,426.7,426.6
001318,2004,2004-12-31,16603.7,7128.4,302.268,58.76,225.0,5352.4,457.3,457.2,3272.2,8246.1,7548.1,202.5,0.0,12,11.0,41443.0,LU,P,1965-01-18,2007-11-30,1.0,17761.267679999997,27236.56768,0.20477616950595148,10.094201193744327,0.3965839170916929,0.45740077185780054,1.4526206264892474,0.0251005651699896,0.0,0.0,39,3.6635616461296463,442.9,442.8
001318,2005,2005-12-31,24013.1,13015.2,383.606,63.1,205.1,5782.9,532.4,532.3,3650.2,9487.0,8063.6,239.9,0.0,12,11.0,41443.0,LU,P,1965-01-18,2007-11-30,1.0,24205.5386,35203.438599999994,0.17009702001099408,10.212315749387555,0.3968178896690556,0.45460349199274863,1.6403914597348783,0.024557063339032997,0.0,0.0,40,3.6888794541139363,457.3,457.2
001318,2006,2006-12-31,18343.7,12661.6,364.506,60.48,36.3,2697.4,411.4,411.3,2608.965,7884.0,5231.4,368.6,0.0,12,11.0,41443.0,LU,P,1965-01-18,2007-11-30,1.0,22045.322879999996,27727.42288,0.09859192510717753,10.468899044315075,0.3847580900179192,0.3358000424768148,1.466009744681028,0.025287235163908506,0.0,0.0,41,3.713572066704308,532.4,532.3
001359,1998,1998-12-31,1576.3,455.2,87.3,52.25,6.1,963.0,0.0,0.0,229.3,584.5,361.0,15.3,35.5,12,11.0,64856.0,LU,P,1983-06-08,2001-06-29,1.0,4561.425,5682.525,0.17054038477613387,8.239573838836396,0.40805340223944875,0.22670172363423896,2.766524757033304,0.013781223083548667,0.06589147286821706,1.0,15,2.70805020110221,49.1,49.1
001393,2012,2013-03-31,5306.601,1229.259,19.608,173.54,226.944,1434.901,97.421,97.421,737.179,2558.587,2755.054,6.7,0.0,3,11.0,81073.0,LU,P,1994-11-03,,1.0,3402.77232,7480.11432,0.22216839595039772,8.645950645909895,0.2496960252529793,0.5097419430943063,1.2219614868852964,0.004115596311946217,0.0,0.0,18,2.8903717578961645,28.305,19.484
001393,2013,2014-03-31,5998.978,1527.368,19.608,232.12,163.562,1778.797,19.568,19.568,889.826,2835.252,3409.211,7.1,0.0,3,11.0,81073.0,LU,P,1994-11-03,,1.0,4551.408960000001,9023.018960000001,0.21526708617267493,8.920003354274192,0.2881195753750019,0.5191748917998547,1.4095867241573279,0.002618632862591735,0.0,0.0,19,2.9444389791664403,97.421,97.421
001393,2014,2015-03-31,6872.175,1884.359,19.608,330.4,260.81,1930.059,19.594,19.594,1001.889,3074.531,4107.637,7.5,0.0,3,11.0,81073.0,LU,P,1994-11-03,,1.0,6478.4832,11466.299200000001,0.19107028011269755,9.107534253288978,0.31384370771980763,0.5682986335339119,1.504092690454941,0.0025041865767134633,0.0,0.0,20,2.995732273553991,19.568,19.568
001393,2015,2016-03-31,8150.725,2251.406,19.608,357.31,353.807,2334.951,97.96,97.96,1162.504,3275.656,5017.511,9.6,0.0,3,11.0,81073.0,LU,P,1994-11-03,,1.0,7006.134480000001,12905.45348,0.20834277572398796,9.347167507668251,0.3258672623564375,0.5977200813425152,1.6685109444971935,0.002439396447783418,0.0,0.0,21,3.044522437723423,19.594,19.594
001393,2016,2017-03-31,9405.84,2619.744,19.608,381.19,488.925,2773.955,39.172,39.172,1163.098,3421.767,5957.735,8.7,0.0,3,11.0,81073.0,LU,P,1994-11-03,,1.0,7474.37352,14260.469519999999,0.22880593064792726,9.465405251403592,0.35489196667781964,0.6155907603311362,1.5833503743532016,0.002930710672915593,0.0,0.0,22,3.091042453358316,97.96,97.96
001393,2017,2018-03-31,10746.985,3408.708,19.608,345.1,499.136,3013.94,39.175,39.175,1112.152,3601.114,6816.741,8.1,0.0,3,11.0,81073.0,LU,P,1994-11-03,,1.0,6766.720800000001,14104.997800000001,0.24906604381037192,9.565246619092449,0.3399115135542543,0.6334080741326664,1.5161292898879843,0.0025425460003559563,0.0,0.0,23,3.1354942159291497,39.172,39.172
001393,2018,2019-03-31,11891.713,3692.389,19.608,371.51,475.898,3687.425,39.18,39.18,1174.986,3768.707,7933.971,10.6,0.0,3,11.0,81073.0,LU,P,1994-11-03,,1.0,7284.56808,15483.892080000001,0.2688809104642119,9.554284467463026,0.30883554366787613,0.6342933390155471,1.3124609181086602,0.002249303965384045,0.0,0.0,24,3.1780538303479458,39.175,39.175
001393,2019,2020-03-31,13438.024,4220.72,19.608,290.55,459.184,4268.55,19.608,19.608,1176.433,3978.868,9030.044,13.7,0.0,3,11.0,81073.0,LU,P,1994-11-03,,1.0,5697.1044,14914.4084,0.31699105141843914,9.647555541897997,0.3117743034945407,0.6671848706742249,1.3020741486108858,0.002812635739525519,0.0,0.0,25,3.2188758248682006,39.18,39.18
001393,2020,2021-03-31,14651.606,4851.882,19.608,612.6,465.884,4295.533,49.019,49.019,1574.358,4541.985,9300.158,18.0,0.0,3,11.0,81073.0,LU,P,1994-11-03,,1.0,12011.8608,21811.5848,0.21829761769534511,9.610083031395169,0.29567027606846974,0.6719770704383323,1.1098661827066243,0.0034431903747498033,0.0,0.0,26,3.258096538021482,19.608,19.608
001408,1985,1985-12-31,4926.035,2378.063,54.751,65.875,390.125,740.535,231.651,214.92,801.955,4692.359,801.095,246.37,18.661,12,11.0,10225.0,LC,P,1962-01-31,2014-04-30,1.0,3606.722125,6154.694125,0.1837069360453392,8.67478535681849,0.17789419323351738,0.15356323551991038,1.321665097406996,0.054055569993892695,0.004101033995989693,1.0,23,3.1354942159291497,222.297,204.377
001408,1986,1986-12-31,5362.773,2540.879,109.853,42.5,478.64,693.215,240.126,224.054,906.004,5261.179,936.474,301.053,19.966,12,11.0,10225.0,LC,P,1962-01-31,2014-04-30,1.0,4668.7525,7490.6465,0.15644243791240184,8.72497034201408,0.17090657385762684,0.16262470729501516,1.2494215175085033,0.052504507860545196,0.003976890941208889,1.0,24,3.1780538303479458,231.651,214.92
001408,1987,1987-12-31,7343.079,2932.929,110.089,44.5,751.469,1631.483,247.884,232.446,987.322,5035.64,1065.066,350.44,16.151,12,11.0,10225.0,LC,P,1962-01-31,2014-04-30,1.0,4898.9605,9309.110499999999,0.2559806331657574,8.921410387873115,0.17220550754878328,0.1746249561560782,1.3967860470693052,0.05722158474364776,0.0037949668695932987,1.0,25,3.2188758248682006,240.126,224.054
001408,1988,1988-12-31,12200.6,2492.4,93.4,65.5,829.3,2359.2,237.1,221.9,1453.7,7235.9,1219.8,445.9,17.9,12,11.0,10225.0,LC,P,1962-01-31,2014-04-30,1.0,6117.700000000001,15825.900000000001,0.2014735338906476,9.138748823279148,0.1960668355958726,0.14504351648674896,1.2677393910647017,0.06959194859044729,0.0032073380940655007,1.0,26,3.258096538021482,247.884,232.446
001408,1989,1989-12-31,11394.2,2938.1,95.769,71.0,740.0,1717.4,252.8,238.0,1536.3,7264.7,1206.8,434.3,20.9,12,11.0,10225.0,LC,P,1962-01-31,2014-04-30,1.0,6799.599,15255.699,0.16108078692428318,9.669403117433138,0.2009010627565334,0.09997868957264396,1.2971411242070063,0.061623294959852956,0.002473776586188311,1.0,27,3.295836866004329,237.1,221.9
001408,1990,1990-12-31,13835.2,3633.1,200.357,41.5,845.4,2433.8,288.8,274.3,1730.0,8270.3,1490.1,492.5,24.1,12,11.0,10225.0,LC,P,1962-01-31,2014-04-30,1.0,8314.8155,18516.915500000003,0.1770921296260168,9.632708417143299,0.21147466516167218,0.10591353495638131,1.3389004054694493,0.05978223464148554,0.002876925406417333,1.0,28,3.332204510175204,252.8,238.0
